country_code,country_name,year,population,net_migration,gdp_per_capita,life_expectancy,fertility_rate,region,income_level,capital,migration_rate,migration_type,pop_growth,gdp_category
SDN,Sudan,2016,41259892,84728.0,1033.21594238281,64.677,4.829,Sub-Saharan Africa,Low income,Khartoum,2.053519674748543,Net Immigration,,Lower Middle
SDN,Sudan,2017,42714306,441623.0,966.505676269531,65.146,4.761,Sub-Saharan Africa,Low income,Khartoum,10.338995089841797,Net Immigration,3.5250068032170345,Low Income
SDN,Sudan,2018,44230596,125499.0,731.027465820313,65.501,4.681,Sub-Saharan Africa,Low income,Khartoum,2.8373798083118755,Net Immigration,3.549841123486819,Low Income
SDN,Sudan,2019,45548175,-39491.0,709.975280761719,65.803,4.617,Sub-Saharan Africa,Low income,Khartoum,-0.8670160769339276,Net Emigration,2.9788859277410706,Low Income
SDN,Sudan,2020,46789231,-65933.0,577.795227050781,65.124,4.542,Sub-Saharan Africa,Low income,Khartoum,-1.409149041154363,Net Emigration,2.724710704655009,Low Income
SDN,Sudan,2021,48066924,31664.0,712.122009277344,64.46,4.457,Sub-Saharan Africa,Low income,Khartoum,0.6587482069790861,Net Immigration,2.730741610179477,Low Income
SDN,Sudan,2022,49383346,-26668.0,1046.24084472656,65.695,4.384,Sub-Saharan Africa,Low income,Khartoum,-0.5400201112334511,Net Emigration,2.7387273627078823,Lower Middle
SDN,Sudan,2023,50042791,-1349998.0,797.283447265625,66.331,4.323,Sub-Saharan Africa,Low income,Khartoum,-26.976872652846243,Net Emigration,1.3353590904917612,Low Income
SDN,Sudan,2024,50448963,-544257.0,984.607666015625,66.331,4.323,Sub-Saharan Africa,Low income,Khartoum,-10.788269324782751,Net Emigration,0.8116493742325481,Low Income
SEN,Senegal,2016,15034521,29498.0,1266.43957151587,66.724,4.648,Sub-Saharan Africa,Lower middle income,Dakar,1.9620179452341713,Net Immigration,,Lower Middle
SEN,Senegal,2017,15475002,29605.0,1356.80518449031,67.059,4.489,Sub-Saharan Africa,Lower middle income,Dakar,1.913085374722407,Net Immigration,2.9297973643456876,Lower Middle
SEN,Senegal,2018,15914498,33567.0,1452.55612562445,67.379,4.294,Sub-Saharan Africa,Lower middle income,Dakar,2.1092088484349305,Net Immigration,2.8400384051646688,Lower Middle
SEN,Senegal,2019,16352922,38386.0,1431.18128932159,67.668,4.1,Sub-Saharan Africa,Lower middle income,Dakar,2.3473480763865933,Net Immigration,2.754871689952143,Lower Middle
SEN,Senegal,2020,16789219,33848.0,1461.08720350553,67.496,4.003,Sub-Saharan Africa,Lower middle income,Dakar,2.016055660480693,Net Immigration,2.6680063660794007,Lower Middle
SEN,Senegal,2021,17220867,25519.0,1598.10676952274,66.868,3.936,Sub-Saharan Africa,Lower middle income,Dakar,1.4818649955312935,Net Immigration,2.570983200588417,Lower Middle
SEN,Senegal,2022,17651103,16425.0,1574.0281059306,67.788,3.864,Sub-Saharan Africa,Lower middle income,Dakar,0.9305367488932561,Net Immigration,2.4983411113969956,Lower Middle
SEN,Senegal,2023,18077573,-9999.0,1698.03387300843,68.683,3.818,Sub-Saharan Africa,Lower middle income,Dakar,-0.5531162839170943,Net Emigration,2.4161096334886167,Lower Middle
SEN,Senegal,2024,18501984,-10307.0,1773.21829923448,68.683,3.818,Sub-Saharan Africa,Lower middle income,Dakar,-0.5570753925633056,Net Emigration,2.347721123847757,Lower Middle
SGP,Singapore,2016,5607283,13737.0,57005.5887176547,82.8463414634146,1.2,East Asia & Pacific,High income,Singapore,2.4498495973896808,Net Immigration,,High Income
SGP,Singapore,2017,5612253,-8880.0,61236.251270627,83.0951219512195,1.16,East Asia & Pacific,High income,Singapore,-1.5822522612576446,Net Emigration,0.08863472737152822,High Income
SGP,Singapore,2018,5638676,21820.0,66881.6067035265,83.2975609756098,1.14,East Asia & Pacific,High income,Singapore,3.8697027458218916,Net Immigration,0.47080913850463535,High Income
SGP,Singapore,2019,5703569,870.0,65952.0378959293,83.5951219512195,1.14,East Asia & Pacific,High income,Singapore,0.15253606995900285,Net Immigration,1.1508552716985365,High Income
SGP,Singapore,2020,5685807,-145556.0,61410.0792630788,83.5439024390244,1.1,East Asia & Pacific,High income,Singapore,-25.59988406219205,Net Emigration,-0.31141904305882484,High Income
SGP,Singapore,2021,5453566,-44030.0,80056.1288247844,83.0926829268293,1.12,East Asia & Pacific,High income,Singapore,-8.073616419054982,Net Emigration,-4.084574098276638,High Income
SGP,Singapore,2022,5637022,214842.0,90299.0694637269,82.8951219512195,1.04,East Asia & Pacific,High income,Singapore,38.11267722566987,Net Immigration,3.3639640558122963,High Income
SGP,Singapore,2023,5917648,26996.0,85412.230345235,82.8951219512195,0.97,East Asia & Pacific,High income,Singapore,4.561947584580901,Net Immigration,4.9782668934057694,High Income
SGP,Singapore,2024,6036860,20011.0,90674.066632628,82.8951219512195,0.97,East Asia & Pacific,High income,Singapore,3.3148027285708133,Net Immigration,2.014516578208103,High Income
SLB,Solomon Islands,2016,662379,6146.0,2082.62383124213,69.501,4.2,East Asia & Pacific,Lower middle income,Honiara,9.278675803429758,Net Immigration,,Lower Middle
SLB,Solomon Islands,2017,685672,6513.0,2143.57670489272,69.652,4.06,East Asia & Pacific,Lower middle income,Honiara,9.49871075382982,Net Immigration,3.5165667993701577,Lower Middle
SLB,Solomon Islands,2018,709101,6653.0,2278.19908624102,69.806,3.93,East Asia & Pacific,Lower middle income,Honiara,9.382302380055874,Net Immigration,3.4169398779591464,Lower Middle
SLB,Solomon Islands,2019,728147,-1990.0,2223.65890942466,69.981,3.8,East Asia & Pacific,Lower middle income,Honiara,-2.732964634888285,Net Emigration,2.685936136037048,Lower Middle
SLB,Solomon Islands,2020,744498,1556.0,2063.32780991967,69.258,3.749,East Asia & Pacific,Lower middle income,Honiara,2.0899988985866984,Net Immigration,2.245563052515487,Lower Middle
SLB,Solomon Islands,2021,762591,1499.0,2043.44413170658,68.89,3.694,East Asia & Pacific,Lower middle income,Honiara,1.9656670482604697,Net Immigration,2.430228153735814,Lower Middle
SLB,Solomon Islands,2022,781066,1567.0,1877.78104490956,70.409,3.62,East Asia & Pacific,Lower middle income,Honiara,2.006232507880256,Net Immigration,2.422661688900085,Lower Middle
SLB,Solomon Islands,2023,800005,1636.0,1882.64394148042,70.528,3.557,East Asia & Pacific,Lower middle income,Honiara,2.0449872188298825,Net Immigration,2.4247630802006537,Lower Middle
SLB,Solomon Islands,2024,819198,1610.0,1933.55538435227,70.528,3.557,East Asia & Pacific,Lower middle income,Honiara,1.9653368294356186,Net Immigration,2.399110005562455,Lower Middle
SLE,Sierra Leone,2016,7205328,4657.0,844.416411175476,56.937,4.466,Sub-Saharan Africa,Low income,Freetown,0.6463272733732593,Net Immigration,,Low Income
SLE,Sierra Leone,2017,7379299,1234.0,779.186007841728,57.761,4.389,Sub-Saharan Africa,Low income,Freetown,0.16722455615364007,Net Immigration,2.4144771757788064,Low Income
SLE,Sierra Leone,2018,7554563,-2741.0,845.914540460932,59.059,4.294,Sub-Saharan Africa,Low income,Freetown,-0.36282707550390403,Net Emigration,2.3750765485989866,Low Income
SLE,Sierra Leone,2019,7731991,-2238.0,843.712517809977,59.593,4.192,Sub-Saharan Africa,Low income,Freetown,-0.28944679319983685,Net Emigration,2.3486202974281944,Low Income
SLE,Sierra Leone,2020,7912558,1292.0,845.277557920549,59.694,4.08,Sub-Saharan Africa,Low income,Freetown,0.16328474306286284,Net Immigration,2.3353234632580433,Low Income
SLE,Sierra Leone,2021,8094602,-1544.0,885.396401885395,60.26,3.978,Sub-Saharan Africa,Low income,Freetown,-0.19074439978642557,Net Emigration,2.3006971955213507,Low Income
SLE,Sierra Leone,2022,8276807,-4000.0,860.371067916096,61.275,3.876,Sub-Saharan Africa,Low income,Freetown,-0.4832781530365514,Net Emigration,2.2509445183345633,Low Income
SLE,Sierra Leone,2023,8460512,-4000.0,758.329137378248,61.786,3.791,Sub-Saharan Africa,Low income,Freetown,-0.47278462580042435,Net Emigration,2.219515327589483,Low Income
SLE,Sierra Leone,2024,8642022,-11000.0,806.654650417726,61.786,3.791,Sub-Saharan Africa,Low income,Freetown,-1.2728502658289924,Net Emigration,2.1453784357258865,Low Income
SLV,El Salvador,2016,6200800,-47491.0,3901.34014965811,70.908,1.965,Latin America & Caribbean,Upper middle income,San Salvador,-7.65885047090698,Net Emigration,,Lower Middle
SLV,El Salvador,2017,6213533,-50608.0,4020.12671373919,71.007,1.896,Latin America & Caribbean,Upper middle income,San Salvador,-8.144802642876444,Net Emigration,0.20534447168107928,Lower Middle
SLV,El Salvador,2018,6219807,-54163.0,4183.54620971358,71.384,1.849,Latin America & Caribbean,Upper middle income,San Salvador,-8.708148018097669,Net Emigration,0.10097315005810348,Lower Middle
SLV,El Salvador,2019,6222318,-55144.0,4320.11671534627,71.725,1.838,Latin America & Caribbean,Upper middle income,San Salvador,-8.862292155431465,Net Emigration,0.04037102758975841,Lower Middle
SLV,El Salvador,2020,6234673,-25213.0,3997.19279583709,70.244,1.819,Latin America & Caribbean,Upper middle income,San Salvador,-4.04399717515257,Net Emigration,0.1985594436028526,Lower Middle
SLV,El Salvador,2021,6255782,-27343.0,4642.60743101342,69.941,1.803,Latin America & Caribbean,Upper middle income,San Salvador,-4.370836451781728,Net Emigration,0.3385742925090085,Lower Middle
SLV,El Salvador,2022,6280319,-23255.0,5074.60210221806,71.969,1.785,Latin America & Caribbean,Upper middle income,San Salvador,-3.702837387718681,Net Emigration,0.39222914097709616,Upper Middle
SLV,El Salvador,2023,6309624,-23253.0,5365.44491399171,72.099,1.775,Latin America & Caribbean,Upper middle income,San Salvador,-3.6853226119337696,Net Emigration,0.46661642505738676,Upper Middle
SLV,El Salvador,2024,6338193,-23102.0,5579.65969165029,72.099,1.775,Latin America & Caribbean,Upper middle income,San Salvador,-3.6448874308497707,Net Emigration,0.4527845082369364,Upper Middle
SMR,San Marino,2016,33101,291.0,44359.4797662688,84.775,1.127,Europe & Central Asia,High income,San Marino,8.791275188060784,Net Immigration,,High Income
SMR,San Marino,2017,33825,234.0,45192.0279766943,84.933,1.054,Europe & Central Asia,High income,San Marino,6.917960088691796,Net Immigration,2.1872450983353886,High Income
SMR,San Marino,2018,34522,172.0,47950.6880557136,85.095,1.077,Europe & Central Asia,High income,San Marino,4.982330108336713,Net Immigration,2.0606060606060517,High Income
SMR,San Marino,2019,34663,187.0,46630.1443120725,85.257,1.096,Europe & Central Asia,High income,San Marino,5.394801373222168,Net Immigration,0.4084352007415637,High Income
SMR,San Marino,2020,34770,247.0,44326.9556746411,82.65,1.113,Europe & Central Asia,High income,San Marino,7.103825136612023,Net Immigration,0.3086864956870494,High Income
SMR,San Marino,2021,34252,-368.0,54176.4798021628,83.539,1.125,Europe & Central Asia,High income,San Marino,-10.743898166530421,Net Emigration,-1.4897900488927251,High Income
SMR,San Marino,2022,33755,-403.0,54190.8417700372,85.708,1.136,Europe & Central Asia,High income,San Marino,-11.938972004147534,Net Emigration,-1.4510101599906622,High Income
SMR,San Marino,2023,33860,-190.0,59879.7173015651,85.706,1.149,Europe & Central Asia,High income,San Marino,-5.611340815121087,Net Emigration,0.3110650274033455,High Income
SMR,San Marino,2024,33977,37.0,59879.7173015651,85.706,1.149,Europe & Central Asia,High income,San Marino,1.0889719516143272,Net Immigration,0.34554046072061695,High Income
SOM,"Somalia, Fed. Rep.",2016,14348740,124017.0,460.928490585175,55.283,6.878,Sub-Saharan Africa,Low income,Mogadishu,8.64305855427027,Net Immigration,,Low Income
SOM,"Somalia, Fed. Rep.",2017,14916629,38067.0,510.939952317726,52.19,6.766,Sub-Saharan Africa,Low income,Mogadishu,2.551984097747554,Net Immigration,3.957762144968835,Low Income
SOM,"Somalia, Fed. Rep.",2018,15452487,40844.0,509.497273804534,54.767,6.662,Sub-Saharan Africa,Low income,Mogadishu,2.6431991173977365,Net Immigration,3.592353205271781,Low Income
SOM,"Somalia, Fed. Rep.",2019,16030971,53124.0,539.954816211694,57.249,6.56,Sub-Saharan Africa,Low income,Mogadishu,3.3138354501421032,Net Immigration,3.74363039425305,Low Income
SOM,"Somalia, Fed. Rep.",2020,16651191,77259.0,518.16113333875,57.095,6.453,Sub-Saharan Africa,Low income,Mogadishu,4.6398482847263,Net Immigration,3.868886045642528,Low Income
SOM,"Somalia, Fed. Rep.",2021,17271431,35506.0,549.056994756254,55.703,6.353,Sub-Saharan Africa,Low income,Mogadishu,2.055764806054577,Net Immigration,3.7248987174551162,Low Income
SOM,"Somalia, Fed. Rep.",2022,17801897,-92434.0,573.141165798229,53.931,6.255,Sub-Saharan Africa,Low income,Mogadishu,-5.192367981906647,Net Emigration,3.0713494440616884,Low Income
SOM,"Somalia, Fed. Rep.",2023,18358615,46217.0,596.885985135589,58.816,6.132,Sub-Saharan Africa,Low income,Mogadishu,2.5174557013151593,Net Immigration,3.127295928068796,Low Income
SOM,"Somalia, Fed. Rep.",2024,19009151,26859.0,629.538899449007,58.816,6.132,Sub-Saharan Africa,Low income,Mogadishu,1.4129510570987625,Net Immigration,3.5434917067545646,Low Income
SRB,Serbia,2016,7058322,-18322.0,5982.37030126471,75.6878048780488,1.46,Europe & Central Asia,Upper middle income,Belgrade,-2.5958010983347033,Net Emigration,,Upper Middle
SRB,Serbia,2017,7020858,-18651.0,6548.03653824187,75.5390243902439,1.49,Europe & Central Asia,Upper middle income,Belgrade,-2.6565129219249273,Net Emigration,-0.530777711756425,Upper Middle
SRB,Serbia,2018,6982604,-18883.0,7559.86165747394,75.890243902439,1.49,Europe & Central Asia,Upper middle income,Belgrade,-2.704291980470323,Net Emigration,-0.5448621806622533,Upper Middle
SRB,Serbia,2019,6945235,-18891.0,7755.632986437,75.9365853658537,1.52,Europe & Central Asia,Upper middle income,Belgrade,-2.719994355842531,Net Emigration,-0.5351728380987963,Upper Middle
SRB,Serbia,2020,6899126,-10220.0,8098.70955668849,74.4780487804878,1.48,Europe & Central Asia,Upper middle income,Belgrade,-1.4813470575838157,Net Emigration,-0.6638940223045009,Upper Middle
SRB,Serbia,2021,6834326,-8974.0,9680.52798074468,72.780487804878,1.52,Europe & Central Asia,Upper middle income,Belgrade,-1.313077544149928,Net Emigration,-0.9392494063740875,Upper Middle
SRB,Serbia,2022,6664449,40118.0,10024.8191112596,75.2365853658537,1.59,Europe & Central Asia,Upper middle income,Belgrade,6.01970245402133,Net Immigration,-2.4856437928187813,Upper Middle
SRB,Serbia,2023,6623183,4348.0,12281.707946167,76.2209756097561,1.61,Europe & Central Asia,Upper middle income,Belgrade,0.6564819362533091,Net Immigration,-0.6191959755412646,Upper Middle
SRB,Serbia,2024,6586476,-8132.0,13679.2065983557,76.2209756097561,1.61,Europe & Central Asia,Upper middle income,Belgrade,-1.2346511245163576,Net Emigration,-0.5542199271860726,Upper Middle
SSD,South Sudan,2016,10830102,-654225.0,,36.72,4.579,Sub-Saharan Africa,Low income,Juba,-60.40801831783302,Net Emigration,,
SSD,South Sudan,2017,10259154,-670477.0,,35.351,4.483,Sub-Saharan Africa,Low income,Juba,-65.35402431818451,Net Emigration,-5.271861705457626,
SSD,South Sudan,2018,10122977,157408.0,,51.905,4.37,Sub-Saharan Africa,Low income,Juba,15.549575979477183,Net Immigration,-1.3273706584383094,
SSD,South Sudan,2019,10423384,65198.0,,58.129,4.26,Sub-Saharan Africa,Low income,Juba,6.254974392193553,Net Immigration,2.9675756449905943,
SSD,South Sudan,2020,10698467,62935.0,,57.648,4.16,Sub-Saharan Africa,Low income,Juba,5.88261850973602,Net Immigration,2.639094942678888,
SSD,South Sudan,2021,10865780,-154359.0,,57.047,4.047,Sub-Saharan Africa,Low income,Juba,-14.20597508876491,Net Emigration,1.5638969583212203,
SSD,South Sudan,2022,11021177,40259.0,,57.203,3.964,Sub-Saharan Africa,Low income,Juba,3.652876639219205,Net Immigration,1.430150435587696,
SSD,South Sudan,2023,11483374,455000.0,,57.617,3.864,Sub-Saharan Africa,Low income,Juba,39.62250119172292,Net Immigration,4.1937172409081125,
SSD,South Sudan,2024,11943408,15374.0,,57.617,3.864,Sub-Saharan Africa,Low income,Juba,1.2872372776681495,Net Immigration,4.0060874095017684,
STP,Sao Tome and Principe,2016,203689,-1793.0,1434.87018050521,66.563,4.203,Sub-Saharan Africa,Lower middle income,Sao Tome,-8.802635390227259,Net Emigration,,Lower Middle
STP,Sao Tome and Principe,2017,206970,-1779.0,1555.79477812888,67.074,4.069,Sub-Saharan Africa,Lower middle income,Sao Tome,-8.595448615741411,Net Emigration,1.6107889969512401,Lower Middle
STP,Sao Tome and Principe,2018,210187,-1757.0,1825.59971753966,67.602,3.977,Sub-Saharan Africa,Lower middle income,Sao Tome,-8.359222977634202,Net Emigration,1.554331545634624,Lower Middle
STP,Sao Tome and Principe,2019,213392,-1716.0,1935.2931816596,68.043,3.9,Sub-Saharan Africa,Lower middle income,Sao Tome,-8.041538576891355,Net Emigration,1.5248326490220565,Lower Middle
STP,Sao Tome and Principe,2020,217435,0.0,2167.22001796925,67.979,3.827,Sub-Saharan Africa,Lower middle income,Sao Tome,0.0,Net Emigration,1.894635225313035,Lower Middle
STP,Sao Tome and Principe,2021,221961,-782.0,2362.58827248102,68.026,3.759,Sub-Saharan Africa,Lower middle income,Sao Tome,-3.52314145277774,Net Emigration,2.0815416101363615,Lower Middle
STP,Sao Tome and Principe,2022,226305,-592.0,2389.73729784737,69.237,3.695,Sub-Saharan Africa,Lower middle income,Sao Tome,-2.6159386668434195,Net Emigration,1.9571005717220702,Lower Middle
STP,Sao Tome and Principe,2023,230871,-592.0,2990.6606143535,69.718,3.644,Sub-Saharan Africa,Lower middle income,Sao Tome,-2.5642025200220036,Net Emigration,2.017631073109305,Lower Middle
STP,Sao Tome and Principe,2024,235536,-604.0,3490.56883486557,69.718,3.644,Sub-Saharan Africa,Lower middle income,Sao Tome,-2.56436383397867,Net Emigration,2.0206089114700454,Lower Middle
SUR,Suriname,2016,587757,-906.0,5644.2061057532,70.979,2.5,Latin America & Caribbean,Upper middle income,Paramaribo,-1.5414533557235388,Net Emigration,,Upper Middle
SUR,Suriname,2017,593713,-935.0,6049.52128553675,71.247,2.431,Latin America & Caribbean,Upper middle income,Paramaribo,-1.5748349791902823,Net Emigration,1.0133439499657282,Upper Middle
SUR,Suriname,2018,599513,-851.0,6665.74180472239,71.468,2.381,Latin America & Caribbean,Upper middle income,Paramaribo,-1.4194854823832008,Net Emigration,0.9769029817437103,Upper Middle
SUR,Suriname,2019,605768,191.0,6629.66775248603,71.773,2.347,Latin America & Caribbean,Upper middle income,Paramaribo,0.31530222791563767,Net Immigration,1.0433468498598053,Upper Middle
SUR,Suriname,2020,612317,-296.0,4755.39221710693,72.321,2.314,Latin America & Caribbean,Upper middle income,Paramaribo,-0.4834097371132926,Net Emigration,1.081106958439526,Lower Middle
SUR,Suriname,2021,617896,-486.0,5029.84838543953,68.943,2.295,Latin America & Caribbean,Upper middle income,Paramaribo,-0.7865401297305695,Net Emigration,0.911129365998331,Upper Middle
SUR,Suriname,2022,623164,-988.0,6084.43876736445,73.254,2.274,Latin America & Caribbean,Upper middle income,Paramaribo,-1.5854574397750834,Net Emigration,0.8525706591400395,Upper Middle
SUR,Suriname,2023,628886,-988.0,5521.97602122638,73.631,2.249,Latin America & Caribbean,Upper middle income,Paramaribo,-1.5710319517368807,Net Emigration,0.9182173553029305,Upper Middle
SUR,Suriname,2024,634431,-1166.0,6961.78955961526,73.631,2.249,Latin America & Caribbean,Upper middle income,Paramaribo,-1.8378673173284408,Net Emigration,0.8817178312126472,Upper Middle
SVK,Slovak Republic,2016,5430798,3487.0,16636.0769133073,77.1658536585366,1.48,Europe & Central Asia,High income,Bratislava,0.6420787515941488,Net Immigration,,Upper Middle
SVK,Slovak Republic,2017,5439232,3279.0,17645.5298716761,77.1658536585366,1.52,Europe & Central Asia,High income,Bratislava,0.6028424601120158,Net Immigration,0.1552994605949154,Upper Middle
SVK,Slovak Republic,2018,5446771,3446.0,19573.3717031314,77.2658536585366,1.54,Europe & Central Asia,High income,Bratislava,0.6326684195094672,Net Immigration,0.13860412646491405,Upper Middle
SVK,Slovak Republic,2019,5454147,3128.0,19406.0589683582,77.6658536585366,1.57,Europe & Central Asia,High income,Bratislava,0.5735085614670818,Net Immigration,0.13541968259727089,Upper Middle
SVK,Slovak Republic,2020,5458827,4350.0,19735.4858280801,76.8658536585366,1.59,Europe & Central Asia,High income,Bratislava,0.796874493366432,Net Immigration,0.08580626814789216,Upper Middle
SVK,Slovak Republic,2021,5447247,-8172.0,22123.3342114545,74.6146341463415,1.63,Europe & Central Asia,High income,Bratislava,-1.500207352447943,Net Emigration,-0.21213348582030944,High Income
SVK,Slovak Republic,2022,5431752,92314.0,21317.7943982363,76.9658536585366,1.57,Europe & Central Asia,High income,Bratislava,16.99525309697497,Net Immigration,-0.28445561583676504,High Income
SVK,Slovak Republic,2023,5426740,4933.0,24614.8734642794,78.0170731707317,1.49,Europe & Central Asia,High income,Bratislava,0.9090172000132676,Net Immigration,-0.09227225396152283,High Income
SVK,Slovak Republic,2024,5422069,-21027.0,25992.6748502048,78.0170731707317,1.49,Europe & Central Asia,High income,Bratislava,-3.8780399142836433,Net Emigration,-0.08607377541580696,High Income
SVN,Slovenia,2016,2065042,1195.0,21447.8377796036,81.1756097560976,1.58,Europe & Central Asia,High income,Ljubljana,0.5786807241692905,Net Immigration,,High Income
SVN,Slovenia,2017,2066388,1359.0,23303.077705959,81.0292682926829,1.62,Europe & Central Asia,High income,Ljubljana,0.6576693244443929,Net Immigration,0.06518027236250834,High Income
SVN,Slovenia,2018,2073894,14640.0,25888.0481065655,81.3780487804878,1.6,Europe & Central Asia,High income,Ljubljana,7.059184317038383,Net Immigration,0.363242527540808,High Income
SVN,Slovenia,2019,2088385,16352.0,25814.1687167572,81.5292682926829,1.61,Europe & Central Asia,High income,Ljubljana,7.829973879337383,Net Immigration,0.6987338793593034,High Income
SVN,Slovenia,2020,2102419,28514.0,25392.0651093612,80.5317073170732,1.59,Europe & Central Asia,High income,Ljubljana,13.562472561368594,Net Immigration,0.6720025282694442,High Income
SVN,Slovenia,2021,2108079,2477.0,29192.8401933019,80.6756097560976,1.64,Europe & Central Asia,High income,Ljubljana,1.1750034035726364,Net Immigration,0.2692137009796758,High Income
SVN,Slovenia,2022,2112076,9014.0,28360.3041467268,81.2829268292683,1.55,Europe & Central Asia,High income,Ljubljana,4.267838846708168,Net Immigration,0.18960390004358896,High Income
SVN,Slovenia,2023,2120461,5339.0,32660.4753581346,81.9780487804878,1.51,Europe & Central Asia,High income,Ljubljana,2.5178487130864466,Net Immigration,0.39700275937040175,High Income
SVN,Slovenia,2024,2127400,3319.0,34301.0318686594,81.9780487804878,1.51,Europe & Central Asia,High income,Ljubljana,1.5601203346808312,Net Immigration,0.3272401614554665,High Income
SWE,Sweden,2016,9923085,119234.0,51703.5088332851,82.3073170731707,1.85,Europe & Central Asia,High income,Stockholm,12.015819677046,Net Immigration,,High Income
SWE,Sweden,2017,10057698,102671.0,53210.2233318965,82.409756097561,1.78,Europe & Central Asia,High income,Stockholm,10.208200723465747,Net Immigration,1.3565640120990707,High Income
SWE,Sweden,2018,10175214,87517.0,54018.4554391861,82.5585365853659,1.76,Europe & Central Asia,High income,Stockholm,8.60099846548682,Net Immigration,1.1684184591742586,High Income
SWE,Sweden,2019,10278887,72619.0,51648.9892820514,83.109756097561,1.71,Europe & Central Asia,High income,Stockholm,7.0648699611154395,Net Immigration,1.0188778339207394,High Income
SWE,Sweden,2020,10353442,37302.0,52568.5726980146,82.3560975609756,1.67,Europe & Central Asia,High income,Stockholm,3.602859802566142,Net Immigration,0.7253217201434348,High Income
SWE,Sweden,2021,10415811,51947.0,60647.5416365347,83.0560975609756,1.67,Europe & Central Asia,High income,Stockholm,4.987321678551963,Net Immigration,0.6023986998719755,High Income
SWE,Sweden,2022,10486941,58955.0,54836.8907235124,83.0585365853659,1.53,Europe & Central Asia,High income,Stockholm,5.621753760224264,Net Immigration,0.6829040964740907,High Income
SWE,Sweden,2023,10536632,55209.0,54950.2834725622,83.309756097561,1.45,Europe & Central Asia,High income,Stockholm,5.23971986494356,Net Immigration,0.4738369368150419,High Income
SWE,Sweden,2024,10569709,50115.0,57117.4877440616,83.309756097561,1.45,Europe & Central Asia,High income,Stockholm,4.741379351124993,Net Immigration,0.3139238420778012,High Income
SWZ,Eswatini,2016,1149507,-12481.0,3238.17611961364,56.228,3.068,Sub-Saharan Africa,Lower middle income,Mbabane,-10.857698126240205,Net Emigration,,Lower Middle
SWZ,Eswatini,2017,1158195,-8658.0,3853.09956569679,57.574,3.018,Sub-Saharan Africa,Lower middle income,Mbabane,-7.475425122712497,Net Emigration,0.7558022700166145,Lower Middle
SWZ,Eswatini,2018,1168929,-8546.0,3972.65450620357,58.707,2.971,Sub-Saharan Africa,Lower middle income,Mbabane,-7.310965849936138,Net Emigration,0.9267869400230611,Lower Middle
SWZ,Eswatini,2019,1179874,-8439.0,3913.14577547336,59.85,2.925,Sub-Saharan Africa,Lower middle income,Mbabane,-7.152458652364574,Net Emigration,0.9363271849701649,Lower Middle
SWZ,Eswatini,2020,1192729,-4242.0,3466.56936278145,59.862,2.888,Sub-Saharan Africa,Lower middle income,Mbabane,-3.5565497275575595,Net Emigration,1.0895231185702903,Lower Middle
SWZ,Eswatini,2021,1206593,-4242.0,3984.00229174306,58.228,2.841,Sub-Saharan Africa,Lower middle income,Mbabane,-3.5156842448116308,Net Emigration,1.1623763654610597,Lower Middle
SWZ,Eswatini,2022,1218917,-8549.0,3894.1620089869,63.028,2.801,Sub-Saharan Africa,Lower middle income,Mbabane,-7.013603059109029,Net Emigration,1.0213883223257447,Lower Middle
SWZ,Eswatini,2023,1230506,-8549.0,3755.52111232464,64.123,2.753,Sub-Saharan Africa,Lower middle income,Mbabane,-6.947548406915529,Net Emigration,0.9507620289158414,Lower Middle
SWZ,Eswatini,2024,1242822,-6754.0,3909.55892378182,64.123,2.753,Sub-Saharan Africa,Lower middle income,Mbabane,-5.434406536092859,Net Emigration,1.0008890651488134,Lower Middle
SXM,Sint Maarten (Dutch part),2016,38249,545.0,37308.6147795736,75.952,1.642,Latin America & Caribbean,High income,Philipsburg,14.248738529111872,Net Immigration,,High Income
SXM,Sint Maarten (Dutch part),2017,38996,545.0,34701.3058494468,75.455,1.571,Latin America & Caribbean,High income,Philipsburg,13.97579238896297,Net Immigration,1.952992235091111,High Income
SXM,Sint Maarten (Dutch part),2018,39712,535.0,31708.3110124742,75.693,1.522,Latin America & Caribbean,High income,Philipsburg,13.471998388396454,Net Immigration,1.8360857523848528,High Income
SXM,Sint Maarten (Dutch part),2019,40385,526.0,34861.469528968,75.68,1.481,Latin America & Caribbean,High income,Philipsburg,13.024637860591803,Net Immigration,1.6947018533440827,High Income
SXM,Sint Maarten (Dutch part),2020,41008,519.0,30150.8998380477,75.002,1.467,Latin America & Caribbean,High income,Philipsburg,12.656067108856808,Net Immigration,1.5426519747431033,High Income
SXM,Sint Maarten (Dutch part),2021,41571,498.0,32548.4366854902,74.505,1.456,Latin America & Caribbean,High income,Philipsburg,11.979504943349932,Net Immigration,1.372902848224733,High Income
SXM,Sint Maarten (Dutch part),2022,42139,564.0,37793.1284399157,76.18,1.453,Latin America & Caribbean,High income,Philipsburg,13.384275848976008,Net Immigration,1.3663371100045785,High Income
SXM,Sint Maarten (Dutch part),2023,42749,567.0,39451.8223361963,76.371,1.447,Latin America & Caribbean,High income,Philipsburg,13.263468151301785,Net Immigration,1.4475901184176188,High Income
SXM,Sint Maarten (Dutch part),2024,43350,558.0,41472.5874498583,76.371,1.447,Latin America & Caribbean,High income,Philipsburg,12.8719723183391,Net Immigration,1.4058808393178746,High Income
